_id,createdAt,updatedAt, userId,postUrl,slug,slugDate,snapshot_id,section,row,seat,banned
1Im3dq09gW,2017-01-07T05:55:23.300Z,2017-01-07T05:55:23.300Z,z6ybIeBj4r,https://twitter.com/stef_kberg/status/817610554609045505,aopen,aopen-2017-01-15,aopen-2017-01-07T052812-cam1-BMW SUITE-1-1-z6ybIeBj4r-J21X,BMW Suite,,,false
8HOLvjV9ZI,2017-01-07T06:06:46.315Z,2017-01-07T06:06:46.315Z,z6ybIeBj4r,https://twitter.com/stef_kberg/status/817613419075375105,aopen,aopen-2017-01-15,aopen-2017-01-07T060436-cam1-BMW SUITE-1-1-z6ybIeBj4r-Jf2G,BMW Suite,,,false
LHlOPHVFK9,2017-01-15T01:34:07.537Z,2017-03-06T00:07:33.703Z,OlFTvTV5wG,https://twitter.com/jimmyk2084/status/820443908802916354,aopen,aopen,aopen-2017-01-14T014458-cam3-100-FF-78-OlFTvTV5wG-Qp6K,100,BB,142,false
pIPLE0vrpS,2017-01-16T00:42:24.636Z,2017-03-09T18:17:38.366Z,ZX6XqtJ9Nt,https://twitter.com/randiwilkins/status/820793284310073344,aopen,aopen-2017-01-16,aopen-2017-01-16T004119-cam5-100-LL-451-ZX6XqtJ9Nt-zCEM,100,LL,451,false
f3CBuZi894,2017-01-16T00:44:45.585Z,2017-03-06T00:07:33.716Z,zAkeWK92Bi,https://twitter.com/RawdaZ/status/820793874087964672,aopen,aopen-2017-01-16,aopen-2017-01-16T004259-cam6-100-HH-538-zAkeWK92Bi-rxfT,100,HH,538,false
ZAttfIlIH7,2017-01-16T00:48:49.334Z,2017-03-09T18:17:38.325Z,ZX6XqtJ9Nt,https://twitter.com/randiwilkins/status/820794897988861953,aopen,aopen-2017-01-16,aopen-2017-01-16T004751-cam5-100-LL-451-ZX6XqtJ9Nt-WqtX,100,LL,451,false
A0X48xmnkY,2017-01-16T00:53:04.259Z,2017-03-09T18:17:38.321Z,ZX6XqtJ9Nt,https://twitter.com/randiwilkins/status/820795966357766144,aopen,aopen-2017-01-16,aopen-2017-01-16T005105-cam5-100-LL-450-ZX6XqtJ9Nt-z8QD,100,LL,450,false
Z9kAr2uwZ7,2017-01-16T00:56:05.401Z,2017-03-09T18:17:38.403Z,sB6zro0hyd,https://twitter.com/TimCRichards/status/820796726600548356,aopen,aopen-2017-01-16,aopen-2017-01-16T005407-cam5-100-LL-622-sB6zro0hyd-WgRg,100,LL,622,false
zSNXnewZn0,2017-01-16T01:36:08.401Z,2017-03-06T00:07:33.689Z,zQb6QpbwDP,https://twitter.com/darrenshrwd/status/820806804217024513,aopen,aopen-2017-01-16,aopen-2017-01-16T013513-cam4-100-K-54-zQb6QpbwDP-tRkh,100,K,54,false
UliaqiohDc,2017-01-16T01:37:21.392Z,2017-03-09T18:17:38.250Z,QQCfF66SJg,https://twitter.com/thesuperjess/status/820807111688863744,aopen,aopen-2017-01-16,aopen-2017-01-16T013512-cam3-100-U-60-QQCfF66SJg-Cm76,100,U,60,false
V80snl1Pes,2017-01-16T01:40:19.601Z,2017-03-09T18:17:38.383Z,UXmiV9LxMc,https://twitter.com/woodstock_SR/status/820807851824193536,aopen,aopen-2017-01-16,aopen-2017-01-16T013608-cam2-100-L-234-UXmiV9LxMc-Ys5V,100,L,234,false
ZtJj5K5hgK,2017-01-16T01:41:20.680Z,2017-03-09T18:17:38.297Z,qlLyLgJbcv,https://twitter.com/cleml13/status/820808111355088896,aopen,aopen-2017-01-16,aopen-2017-01-16T014030-cam2-100-F-247-qlLyLgJbcv-EAnB,100,F,247,false
IUAjUzLXAz,2017-01-16T01:44:35.445Z,2017-03-06T00:07:33.601Z,mEZDLQExOl,https://twitter.com/PrueSmurthwaite/status/820808930578178048,aopen,aopen-2017-01-16,aopen-2017-01-16T014115-cam1-100-EE-54-mEZDLQExOl-s0az,100,EE,54,false
1godvA5HnY,2017-01-16T02:42:34.521Z,2017-03-09T18:17:38.377Z,CjhVoDJd7L,https://twitter.com/Sharokina1/status/820823523958484993,aopen,aopen-2017-01-16,aopen-2017-01-16T024155-cam5-100-R-351-CjhVoDJd7L-TBYN,100,R,351,false
vPoNWdlxOr,2017-01-16T02:43:51.681Z,2017-03-06T00:04:51.768Z,9pJYM7edX0,https://twitter.com/Kat11091981/status/820823846500507648,aopen,aopen-2017-01-16,aopen-2017-01-16T024233-cam2-100-P-254-9pJYM7edX0-iTbx,100,P,254,false
XyMPULfni5,2017-01-16T02:45:01.952Z,2017-03-09T18:17:38.360Z,yHMSXnprpK,https://twitter.com/ng_frogga2000/status/820824140152066048,aopen,aopen-2017-01-16,aopen-2017-01-16T024340-cam4-100-M-92-yHMSXnprpK-C7Cs,100,M,92,false
DcCObRJyrZ,2017-01-16T02:47:00.025Z,2017-03-09T18:17:38.237Z,X1nWJI9kRg,https://twitter.com/Hamilton_09/status/820824637202255872,aopen,aopen-2017-01-16,aopen-2017-01-16T024506-cam6-100-EE-454-X1nWJI9kRg-gB7O,100,EE,454,false
RCHgeNwlpf,2017-01-16T02:47:50.694Z,2017-03-09T18:17:38.230Z,FGjUiVZen8,https://twitter.com/mahlia_s/status/820824849442480128,aopen,aopen-2017-01-16,aopen-2017-01-16T024513-cam5-100-EE-425-FGjUiVZen8-T2q3,100,EE,425,false
pB1JuPbl8a,2017-01-16T02:48:08.920Z,2017-03-09T18:17:38.329Z,yvjhyw24uz,https://twitter.com/mhairi_sinclair/status/820824918786871296,aopen,aopen-2017-01-16,aopen-2017-01-16T024714-cam3-100-GG-155-yvjhyw24uz-ZVqX,100,GG,155,false
i53sBhSkz3,2017-01-16T02:48:25.201Z,2017-03-09T18:17:38.335Z,VHuAQ0iQnh,https://twitter.com/petty_rants/status/820824995202859008,aopen,aopen-2017-01-16,aopen-2017-01-16T024421-cam5-100-EE-598-VHuAQ0iQnh-HBBh,100,EE,598,false
dxBewCCSZs,2017-01-16T02:48:26.512Z,2017-03-09T18:17:38.408Z,kI0iVM6LSp,https://twitter.com/bazfromtaz/status/820825000441544705,aopen,aopen-2017-01-16,aopen-2017-01-16T024604-cam3-100-A-117-kI0iVM6LSp-aJhQ,100,A,117,false
EtXun3x1Gy,2017-01-16T02:49:02.254Z,2017-03-09T18:17:38.439Z,fz3T2KTrXo,https://twitter.com/RhitaAddi/status/820825146269175808,aopen,aopen-2017-01-16,aopen-2017-01-16T024746-cam4-100-E-70-fz3T2KTrXo-dn34,100,E,70,false
zYF50NpiU1,2017-01-16T02:49:36.817Z,2017-03-09T18:17:38.280Z,KfPGjpjf9h,https://twitter.com/lulabellelondon/status/820825294936211457,aopen,aopen-2017-01-16,aopen-2017-01-16T024611-cam6-100-DD-523-KfPGjpjf9h-3vsq,100,DD,523,false
W8zMA7ozDA,2017-01-16T02:49:44.976Z,2017-03-09T18:17:38.240Z,enWWt9X89m,https://twitter.com/derbyhoop/status/820825325747609600,aopen,aopen-2017-01-16,aopen-2017-01-16T024820-cam4-100-MM-99-enWWt9X89m-ujH7,100,MM,99,false
1jdIYD00XV,2017-01-16T02:50:03.042Z,2017-03-09T18:17:38.287Z,DEaMrvxPPg,https://twitter.com/dlabella7/status/820825401408659456,aopen,aopen-2017-01-16,aopen-2017-01-16T024338-cam1-100-GG-31-DEaMrvxPPg-9JIb,100,GG,31,false
vpSb0p2S8Z,2017-01-16T02:50:46.227Z,2017-03-09T18:17:38.259Z,puGPQXdSFp,https://twitter.com/ozrobbo/status/820825584359985152,aopen,aopen-2017-01-16,aopen-2017-01-16T024923-cam4-100-BB-246-puGPQXdSFp-hWmH,100,BB,246,false
ZFaeYAM8UT,2017-01-16T02:51:28.534Z,2017-03-09T18:17:38.219Z,4jaYa4GMiG,https://twitter.com/ReggieHiller/status/820825763834253312,aopen,aopen-2017-01-16,aopen-2017-01-16T024638-cam1-100-KK-692-4jaYa4GMiG-IbFj,100,KK,692,false
4TbB0E0ThQ,2017-01-16T02:52:15.165Z,2017-03-09T18:17:38.317Z,fz3T2KTrXo,https://twitter.com/RhitaAddi/status/820825954763218944,aopen,aopen-2017-01-16,aopen-2017-01-16T025059-cam4-100-E-70-fz3T2KTrXo-gQai,100,E,70,false
PFFtJ4oHPj,2017-01-16T02:54:23.411Z,2017-03-09T18:17:38.405Z,Rgbf4x1utt,https://twitter.com/x_XOE_x/status/820826495778058240,aopen,aopen-2017-01-16,aopen-2017-01-16T025333-cam1-100-J-421-Rgbf4x1utt-jpbD,100,J,421,false
LcPGnal8Ci,2017-01-16T02:55:08.368Z,2017-03-09T18:17:38.362Z,ZI4mBFo8Pi,https://twitter.com/tomwarduk/status/820826682600718337,aopen,aopen-2017-01-16,aopen-2017-01-16T025333-cam6-100-FF-541-ZI4mBFo8Pi-SCE3,100,FF,541,false
CKp8ZMxYZl,2017-01-16T02:57:36.165Z,2017-03-09T18:17:38.263Z,H5BlDxYPcs,https://twitter.com/Yannikwolter2/status/820827303420665856,aopen,aopen-2017-01-16,aopen-2017-01-16T025635-cam6-100-KK-523-H5BlDxYPcs-Q0qv,100,KK,523,false
Ryu5C6uFLz,2017-01-16T02:58:23.040Z,2017-03-06T00:04:51.886Z,EK3lov4Lrx,https://twitter.com/sinnott88/status/820827499684732928,aopen,aopen-2017-01-16,aopen-2017-01-16T025737-cam6-100-CC-427-EK3lov4Lrx-KyyH,100,CC,427,false
orww2glVEX,2017-01-16T02:59:49.160Z,2017-03-09T18:17:38.327Z,IJogqzh6IG,https://twitter.com/Bj_Hu96/status/820827864324972544,aopen,aopen-2017-01-16,aopen-2017-01-16T025910-cam5-100-KK-524-IJogqzh6IG-wUwR,100,KK,524,false
tUH5yDkjhE,2017-01-16T03:01:17.196Z,2017-03-09T18:17:38.270Z,qlLyLgJbcv,https://twitter.com/cleml13/status/820828224909295617,aopen,aopen-2017-01-16,aopen-2017-01-16T030029-cam2-100-F-247-qlLyLgJbcv-rE2p,100,F,247,false
MGokdDsn23,2017-01-16T03:01:39.978Z,2017-03-09T18:17:38.442Z,Sb2O2hh6Ii,https://twitter.com/x_XOE_x/status/820828328063995904,aopen,aopen-2017-01-16,aopen-2017-01-16T030031-cam1-100-J-422-Sb2O2hh6Ii-8dnF,100,J,422,false
MQtUsC3JPN,2017-01-16T03:02:03.292Z,2017-03-09T18:17:38.374Z,YKubVtubBV,https://twitter.com/finch_luc/status/820828424918831105,aopen,aopen-2017-01-16,aopen-2017-01-16T030051-cam4-100-M-149-YKubVtubBV-G81w,100,M,149,false
hI5hkZpUmF,2017-01-16T03:08:55.586Z,2017-03-06T00:07:33.624Z,dnXWM8hvbV,https://twitter.com/McConvilleEliza/status/820830156197490688,aopen,aopen-2017-01-16,aopen-2017-01-16T030459-cam3-100-BB-173-dnXWM8hvbV-RUYi,100,BB,173,false
mY16MXrAfa,2017-01-16T03:17:18.219Z,2017-03-09T18:17:38.420Z,Qf8CBBVsQr,https://twitter.com/TheShaz54/status/820832262895714304,aopen,aopen-2017-01-16,aopen-2017-01-16T031600-cam2-100-BB-411-Qf8CBBVsQr-bcTP,100,BB,411,false
9WimHiLuzQ,2017-01-16T03:21:40.972Z,2017-03-09T18:17:38.295Z,YKubVtubBV,https://twitter.com/finch_luc/status/820833364961730561,aopen,aopen-2017-01-16,aopen-2017-01-16T032045-cam4-100-M-151-YKubVtubBV-liT3,100,M,151,false
RXjPcItj46,2017-01-16T03:30:09.126Z,2017-03-09T18:17:38.265Z,2366ro4qu8,https://twitter.com/louworladge/status/820835496943177728,aopen,aopen-2017-01-16,aopen-2017-01-16T032923-cam1-100-T-428-2366ro4qu8-XXW0,100,T,428,false
c6dZaEGqyF,2017-01-16T03:36:53.973Z,2017-03-06T00:07:33.588Z,qu3DtsbLrH,https://twitter.com/catttttti/status/820837194063450112,aopen,aopen-2017-01-16,aopen-2017-01-16T033226-cam3-100-JJ-192-qu3DtsbLrH-KBbj,100,JJ,192,false
lhceB66Kdb,2017-01-16T03:59:18.429Z,2017-03-09T18:17:38.299Z,ZcVTeQlNfa,https://twitter.com/ReubenCheok/status/820842832751509505,aopen,aopen-2017-01-16,aopen-2017-01-16T035832-cam5-100-GG-436-ZcVTeQlNfa-9XSh,100,GG,436,false
qgpAZXPq8K,2017-01-16T03:59:53.267Z,2017-03-09T18:17:38.244Z,VVOZv0xEJL,https://twitter.com/Ryzie/status/820842974992941056,aopen,aopen-2017-01-16,aopen-2017-01-16T035853-cam2-100-U-230-VVOZv0xEJL-fMUS,100,U,230,false
cvyzHavRr4,2017-01-16T04:01:52.686Z,2017-03-06T00:07:33.591Z,YViWfFjoFz,https://twitter.com/shnoly/status/820843480188473344,aopen,aopen-2017-01-16,aopen-2017-01-16T040054-cam5-100-S-326-YViWfFjoFz-xje7,100,S,326,true
vxSVRAvl9w,2017-01-16T04:01:53.314Z,2017-03-09T18:17:38.351Z,B4x4AwWimf,https://twitter.com/sallyperrin/status/820843481438400512,aopen,aopen-2017-01-16,aopen-2017-01-16T040037-cam1-100-D-404-B4x4AwWimf-gQjD,100,D,404,false
BAjcqaUiGC,2017-01-16T04:02:39.181Z,2017-03-06T00:07:33.691Z,YGZGPJukXU,https://twitter.com/ClarkHamish/status/820843675370389504,aopen,aopen-2017-01-16,aopen-2017-01-16T040046-cam2-100-N-261-YGZGPJukXU-lZyo,100,N,261,false
mE5fgybCD6,2017-01-16T04:02:58.960Z,2017-03-06T00:04:51.773Z,88XDzabecG,https://twitter.com/caesar_la_rosa/status/820843755624271873,aopen,aopen-2017-01-16,aopen-2017-01-16T040058-cam1-100-DD-671-88XDzabecG-jesB,100,DD,671,false
6LoVAn6JJK,2017-01-16T04:04:01.371Z,2017-03-09T18:17:38.433Z,qlLyLgJbcv,https://twitter.com/cleml13/status/820844015796924418,aopen,aopen-2017-01-16,aopen-2017-01-16T040323-cam2-100-F-247-qlLyLgJbcv-QTcu,100,F,247,false
nDDf4M77H6,2017-01-16T04:04:30.388Z,2017-03-09T18:17:38.447Z,W5HzgWLJgT,https://twitter.com/sunflwrs124/status/820844142091636737,aopen,aopen-2017-01-16,aopen-2017-01-16T040158-cam2-100-CC-344-W5HzgWLJgT-OHnS,100,CC,344,false
CRAU4QDCwm,2017-01-16T04:05:24.937Z,2017-03-06T00:04:51.761Z,88XDzabecG,https://twitter.com/caesar_la_rosa/status/820844369095716864,aopen,aopen-2017-01-16,aopen-2017-01-16T040058-cam1-100-DD-671-88XDzabecG-jesB,100,DD,671,false
tL5qPqXcHz,2017-01-16T04:06:23.585Z,2017-03-09T18:17:38.342Z,qlLyLgJbcv,https://twitter.com/cleml13/status/820844614395408384,aopen,aopen-2017-01-16,aopen-2017-01-16T040544-cam2-100-F-247-qlLyLgJbcv-ySb2,100,F,247,false
fd60TGd793,2017-01-16T04:06:52.000Z,2017-03-09T18:17:38.323Z,hPH2GAMuzj,https://twitter.com/benandcamrhawks/status/820844734797053952,aopen,aopen-2017-01-16,aopen-2017-01-16T040414-cam5-100-K-265-hPH2GAMuzj-4zNK,100,K,265,false
6QdDDGfEuz,2017-01-16T04:19:49.640Z,2017-03-09T18:17:38.418Z,ZcVTeQlNfa,https://twitter.com/ReubenCheok/status/820847995067346944,aopen,aopen-2017-01-16,aopen-2017-01-16T041835-cam6-100-GG-436-ZcVTeQlNfa-7XK2,100,GG,436,false
APdx5c0rvI,2017-01-16T06:18:46.266Z,2017-03-09T18:17:38.381Z,Cg481ei19k,https://twitter.com/ADelaney1993/status/820877930196631553,aopen,aopen-2017-01-16,aopen-2017-01-16T061622-cam6-100-NN-525-Cg481ei19k-Y0Gr,100,NN,525,false
9drBnGE6Wd,2017-01-16T06:56:56.778Z,2017-03-06T00:07:33.668Z,yvjhyw24uz,https://twitter.com/mhairi_sinclair/status/820887537996574720,aopen,aopen-2017-01-16,aopen-2017-01-16T065623-cam4-100-GG-155-yvjhyw24uz-7CBN,100,GG,155,false
kxLCOrFHhS,2017-01-16T07:03:09.607Z,2017-03-09T18:17:38.276Z,yvjhyw24uz,https://twitter.com/_amccafferty/status/820889101951909888,aopen,aopen-2017-01-16,aopen-2017-01-16T070238-cam4-100-GG-155-yvjhyw24uz-MRiw,100,GG,155,false
q2izbVQJGh,2017-01-16T08:03:44.739Z,2017-03-09T18:17:38.347Z,emhbe6yxqu,https://twitter.com/kerislay0712/status/820904347236057088,aopen,aopen-2017-01-16,aopen-2017-01-16T080221-cam1-100-DD-706-emhbe6yxqu-NStL,100,DD,706,false
RUYJRw1VUp,2017-01-16T08:03:52.565Z,2017-03-09T18:17:38.414Z,qhKuEDIvNG,https://twitter.com/DaveKaid/status/820904382468235265,aopen,aopen-2017-01-16,aopen-2017-01-16T080238-cam5-100-CC-532-qhKuEDIvNG-HcD6,100,CC,532,false
5PoJPhv0Dz,2017-01-16T08:03:56.419Z,2017-03-09T18:17:38.235Z,mT0Ie1bZmQ,https://twitter.com/EvaNowicki/status/820904395969658880,aopen,aopen-2017-01-16,aopen-2017-01-16T080238-cam2-100-JJ-391-mT0Ie1bZmQ-dDBg,100,JJ,391,false
ti7mF4KKfX,2017-01-16T08:04:03.088Z,2017-03-09T18:17:38.390Z,cDDx9fSsJ7,https://twitter.com/elespoek/status/820904425917071361,aopen,aopen-2017-01-16,aopen-2017-01-16T080259-cam5-100-GG-576-cDDx9fSsJ7-Tv4W,100,GG,576,false
sRAbBRzjrP,2017-01-16T08:04:29.663Z,2017-03-09T18:17:38.257Z,4zpKEjfaGk,https://twitter.com/planetsuzie/status/820904536667586560,aopen,aopen-2017-01-16,aopen-2017-01-16T080314-cam3-100-E-71-4zpKEjfaGk-KGaF,100,E,71,false
B8eDKQlHSy,2017-01-16T08:04:35.704Z,2017-03-09T18:17:38.291Z,0UQ5SlSccI,https://twitter.com/connornewett/status/820904562072530945,aopen,aopen-2017-01-16,aopen-2017-01-16T080331-cam5-100-KK-622-0UQ5SlSccI-k0Ug,100,KK,622,false
fGZYQaCtfH,2017-01-16T08:04:59.082Z,2017-03-09T18:17:38.331Z,bdk44Zkecf,https://twitter.com/degan1970/status/820904660185690112,aopen,aopen-2017-01-16,aopen-2017-01-16T080320-cam6-100-EE-624-bdk44Zkecf-Olh9,100,EE,624,false
1rDOnNCFfh,2017-01-16T08:05:29.777Z,2017-03-09T18:17:38.225Z,Z9vsABMCQQ,https://twitter.com/flybevo/status/820904787113717760,aopen,aopen-2017-01-16,aopen-2017-01-16T080433-cam1-100-FF-673-Z9vsABMCQQ-rA4q,100,FF,673,false
IvCZkBJque,2017-01-16T08:06:08.219Z,2017-03-09T18:17:38.278Z,CmyTmeT0Dk,https://twitter.com/KatoaWines/status/820904950339223552,aopen,aopen-2017-01-16,aopen-2017-01-16T080339-cam6-100-KK-516-CmyTmeT0Dk-mmY5,100,KK,516,false
b8S9GjpubC,2017-01-16T08:07:37.888Z,2017-03-09T18:17:38.333Z,2egFOWrGwz,https://twitter.com/Dean_Camilleri/status/820905326077587456,aopen,aopen-2017-01-16,aopen-2017-01-16T080419-cam4-100-MM-252-2egFOWrGwz-PVAc,100,MM,252,false
Lub22xxj1R,2017-01-16T08:08:30.210Z,2017-03-06T00:07:33.605Z,VbLyvflCP2,https://twitter.com/mathieson_l/status/820905546928619521,aopen,aopen-2017-01-16,aopen-2017-01-16T080738-cam5-100-DD-454-VbLyvflCP2-Bt1K,100,DD,454,false
zJzMWP5Edz,2017-01-16T08:08:38.518Z,2017-03-09T18:17:38.427Z,KUTMcR2KPs,https://twitter.com/my2bitsworth/status/820905579707174912,aopen,aopen-2017-01-16,aopen-2017-01-16T080721-cam5-100-KK-505-KUTMcR2KPs-7dFx,100,KK,505,false
Hu6C4ImQOd,2017-01-16T08:08:48.672Z,2017-03-09T18:17:38.396Z,SqFezSk9NX,https://twitter.com/jimlegoe/status/820905623512444928,aopen,aopen-2017-01-16,aopen-2017-01-16T080800-cam5-100-M-295-SqFezSk9NX-ulxn,100,M,295,false
IXU6HJaaTF,2017-01-16T08:08:55.282Z,2017-03-09T18:17:38.313Z,CDeVon8pKw,https://twitter.com/87Gazi/status/820905650616090626,aopen,aopen-2017-01-16,aopen-2017-01-16T080808-cam4-100-K-109-CDeVon8pKw-lbRK,100,K,109,false
DPSTbR9gER,2017-01-16T08:09:35.625Z,2017-03-09T18:17:38.233Z,ey4bNWgVi3,https://twitter.com/JamesmHiggins/status/820905820942516224,aopen,aopen-2017-01-16,aopen-2017-01-16T080822-cam5-100-H-340-ey4bNWgVi3-OQYf,100,H,340,false
pNAJ1wUC9K,2017-01-16T08:09:49.940Z,2017-03-09T18:17:38.425Z,0dLm8nBukB,https://twitter.com/stewy_m/status/820905880682000386,aopen,aopen-2017-01-16,aopen-2017-01-16T080728-cam3-100-T-144-0dLm8nBukB-0FCT,100,T,144,false
sCZH4pq14E,2017-01-16T08:10:00.032Z,2017-03-09T18:17:38.306Z,TMc4n9Q3xL,https://twitter.com/Gregsoundlive/status/820905923266768897,aopen,aopen-2017-01-16,aopen-2017-01-16T080503-cam6-100-FF-564-TMc4n9Q3xL-6YhR,100,FF,564,false
ewZNmbvlyg,2017-01-16T08:10:21.640Z,2017-03-09T18:17:38.254Z,5tn8rKV75v,https://twitter.com/jaynemolloy/status/820906011921817601,aopen,aopen-2017-01-16,aopen-2017-01-16T080656-cam6-100-FF-559-5tn8rKV75v-5x0E,100,FF,559,false
QW7CFEL8ZM,2017-01-16T08:10:23.791Z,2017-03-09T18:17:38.392Z,s7Ut0CBT1T,https://twitter.com/metcalfmatty/status/820906021543559170,aopen,aopen-2017-01-16,aopen-2017-01-16T080849-cam6-100-S-278-s7Ut0CBT1T-wGbn,100,S,278,false
i9cEqtFRid,2017-01-16T08:10:28.575Z,2017-03-06T00:04:51.865Z,Ze8nUlrUTB,https://twitter.com/robccarter/status/820906039415427072,aopen,aopen-2017-01-16,aopen-2017-01-16T080834-cam2-100-DD-362-Ze8nUlrUTB-bIUj,100,DD,362,false
CwKbnqjoSF,2017-01-16T08:10:46.459Z,2017-03-06T00:04:51.873Z,udH7PZEfPu,https://twitter.com/helencrilly69/status/820906118536785920,aopen,aopen-2017-01-16,aopen-2017-01-16T081000-cam3-100-HH-209-udH7PZEfPu-W19R,100,HH,209,false
xgQcKeITUf,2017-01-16T08:10:57.878Z,2017-03-09T18:17:38.431Z,tjq4g4iLeU,https://twitter.com/TheEntKit/status/820906166133788673,aopen,aopen-2017-01-16,aopen-2017-01-16T080910-cam3-100-OO-246-tjq4g4iLeU-wqfF,100,OO,246,false
fBVIFjguEr,2017-01-16T08:11:09.004Z,2017-03-09T18:17:38.386Z,ewjV5H3SMz,https://twitter.com/jonoboura/status/820906211700666368,aopen,aopen-2017-01-16,aopen-2017-01-16T080720-cam2-100-DD-366-ewjV5H3SMz-Gj6E,100,DD,366,false
zL1jYsVCxd,2017-01-16T08:12:04.233Z,2017-03-09T18:17:38.371Z,WilmE98yFz,https://twitter.com/megcaz91/status/820906444044181504,aopen,aopen-2017-01-16,aopen-2017-01-16T080955-cam2-100-EE-382-WilmE98yFz-W51q,100,EE,382,false
Cs84d3hX8R,2017-01-16T08:12:07.124Z,2017-03-09T18:17:38.429Z,oBbJFcpqH8,https://twitter.com/coreymstokes1/status/820906455872081920,aopen,aopen-2017-01-16,aopen-2017-01-16T080951-cam1-100-AA-14-oBbJFcpqH8-tOYs,100,AA,14,false
PodJMct4gX,2017-01-16T08:14:15.806Z,2017-03-09T18:17:38.422Z,pjsOGv5vxo,https://twitter.com/shoolian/status/820906996656287744,aopen,aopen-2017-01-16,aopen-2017-01-16T081259-cam5-100-PP-521-pjsOGv5vxo-ZqKv,100,PP,521,false
0D5bwAOSSX,2017-01-16T08:15:31.475Z,2017-03-09T18:17:38.338Z,KZTtkKhAFA,https://twitter.com/jendorglobal/status/820907313527595009,aopen,aopen-2017-01-16,aopen-2017-01-16T081234-cam3-100-OO-247-KZTtkKhAFA-oIsl,100,OO,247,false
fiUbkHNcnw,2017-01-16T08:15:49.013Z,2017-03-06T00:07:33.640Z,9BVL8kSNlX,https://twitter.com/johnbwarwick/status/820907386395246593,aopen,aopen-2017-01-16,aopen-2017-01-16T081422-cam2-100-GG-389-9BVL8kSNlX-XAAO,100,GG,389,true
EFOBfYw8j6,2017-01-16T08:23:39.793Z,2017-03-09T18:17:38.410Z,XwW8DOtM3p,https://twitter.com/NathanMercer15/status/820909361690095616,aopen,aopen-2017-01-16,aopen-2017-01-16T081843-cam6-100-NN-438-XwW8DOtM3p-TnDu,100,NN,438,false
AVA79qqBFm,2017-01-16T08:25:51.004Z,2017-03-09T18:17:38.444Z,i18RBMHHvo,https://twitter.com/ClarissaMorgan2/status/820909912041537536,aopen,aopen-2017-01-16,aopen-2017-01-16T082435-cam3-100-DD-147-i18RBMHHvo-AUM3,100,DD,147,false
c6kkKmbFw7,2017-01-16T08:26:42.340Z,2017-03-06T00:07:33.666Z,CSKOM3y9ny,https://twitter.com/jenniferrhk/status/820910126483652608,aopen,aopen-2017-01-16,aopen-2017-01-16T080604-cam6-100-FF-606-CSKOM3y9ny-Ri1z,100,FF,606,false
PG3JDu5hpq,2017-01-16T08:32:59.379Z,2017-03-06T00:07:33.675Z,8W2WXnASO2,https://twitter.com/JamesmHiggins/status/820911708340293632,aopen,aopen-2017-01-16,aopen-2017-01-16T083234-cam5-100-H-341-8W2WXnASO2-HmCf,100,H,341,false
ewrAprm7EP,2017-01-16T08:34:29.090Z,2017-03-09T18:17:38.349Z,C6mnYzByGg,https://twitter.com/Crystalhon/status/820912084120502273,aopen,aopen-2017-01-16,aopen-2017-01-16T083326-cam2-100-JJ-348-C6mnYzByGg-7yCz,100,JJ,348,false
HMCO9j6NWe,2017-01-16T08:35:07.854Z,2017-03-09T18:17:38.282Z,cDDx9fSsJ7,https://twitter.com/elespoek/status/820912247815827458,aopen,aopen-2017-01-16,aopen-2017-01-16T083432-cam5-100-GG-575-cDDx9fSsJ7-XW9f,100,GG,575,false
ZHhpe0VRE8,2017-01-16T08:35:47.663Z,2017-03-06T00:04:51.879Z,Eno0Qdlh7J,https://twitter.com/alijperry/status/820912413448880129,aopen,aopen-2017-01-16,aopen-2017-01-16T083431-cam4-100-OO-226-Eno0Qdlh7J-AnQt,100,OO,226,false
YrJfDlNt6B,2017-01-16T08:35:52.635Z,2017-03-09T18:17:38.319Z,CDeVon8pKw,https://twitter.com/87Gazi/status/820912435393499136,aopen,aopen-2017-01-16,aopen-2017-01-16T083453-cam4-100-K-109-CDeVon8pKw-aAnW,100,K,109,false
ZD8IiV9AUK,2017-01-16T08:37:11.847Z,2017-03-06T00:07:33.660Z,UOMMHrLntT,https://twitter.com/Bereyeann/status/820912763975278592,aopen,aopen-2017-01-16,aopen-2017-01-16T083603-cam4-100-P-52-UOMMHrLntT-8Xi0,100,P,52,false
YUe2e39HC0,2017-01-16T08:37:49.320Z,2017-03-09T18:17:38.274Z,8Jv4UMVyQQ,https://twitter.com/Jordan29080666/status/820912921827885057,aopen,aopen-2017-01-16,aopen-2017-01-16T083509-cam4-100-R-73-8Jv4UMVyQQ-lOnU,100,R,73,false
bwBEcxyp3U,2017-01-16T08:38:34.939Z,2017-03-09T18:17:38.412Z,PljRucP4dO,https://twitter.com/BridgetMos/status/820913111142019072,aopen,aopen-2017-01-16,aopen-2017-01-16T083622-cam4-100-D-78-PljRucP4dO-eM7E,100,D,78,false
BnjJUcQgZa,2017-01-16T08:39:41.008Z,2017-03-09T18:17:38.364Z,2opC4XrGkQ,https://twitter.com/sizzzzz/status/820913392068136960,aopen,aopen-2017-01-16,aopen-2017-01-16T083735-cam1-100-NN-48-2opC4XrGkQ-KHQU,100,NN,48,false
